CENTRALE;CODE_SOCIETE;LIBELLE_SOCIETE;CODE_CLIENT_BCP;POLE_AFFILIANT;FOURNISSEUR;NOM_FOURNISSEUR;REGROUPEMENT;CA_DECLARE_FRN;CA_FRN_CRF;TOTAL_CA_DECLARE_FRN;TOTAL_ENCAISSE;MTT_A_REVERSER_DIFF;MTT_A_REV_DIFF_HORS_SYN;MTT_A_REVERSER_BCP;ECART_MTT_A_REVERSER;MTT_PREVISION_AVEC_SYNERGIE;MTT_PREVISION_HORS_SYNERGIE;Cdfop;Norca;Cient;Cdprolog;Lbetblba;Activite;Code_Ent_BCP;Libelle_entrepot;SOURCES;Carpr;Mteca;_Ca_Bn;_Ristourne_Prolog;Ecart_CA;%CA;Ecart_Ristourne;%Ristourne;DATE
CAP;144;C.S.F.              ;9209;ENT GR;95779;MONDELEZ FRANCE SAS ;8;0;399272,83;257864,25;2340959,47;0;0;0;0;117595,13;94011,53;95779;8;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;398169,77;1682,72;396487,05;116779,1719;-2785,78;-0,006977134;-815,958085;-0,006938706;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;95779;MONDELEZ FRANCE SAS ;9;0;186022,45;0;1707395;0;0;0;0;59927,13;58476,16;95779;9;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;185958,11;0;185958,11;59906,40514;-64,34;-0,000345872;-20,7248635;-0,000345834;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;95779;MONDELEZ FRANCE SAS ;10;0;322401,45;1930936,24;15940721,48;0;0;0;0;88575,32;72455,24;95779;10;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;322414,69;0;322414,69;88578,95933;13,24;4,11E-05;3,639334;4,11E-05;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;95779;MONDELEZ FRANCE SAS ;12;0;3892,28;48626,19;144178,28;0;0;0;0;1113,97;1100,74;95779;12;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;3907,9;24,54;3883,36;1111,417632;-8,92;-0,002291716;-2,552368;-0,002291236;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;95779;MONDELEZ FRANCE SAS ;15;0;16600,03;15382,53;79917,03;0;0;0;0;3821,31;3489,3;95779;15;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;16777,91;283,66;16494,25;3796,97635;-105,78;-0,006372278;-24,33365;-0,006367882;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;95779;MONDELEZ FRANCE SAS ;20;0;76384,55;37802,32;100546,02;0;0;0;0;5214,07;2922,53;95779;20;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;76331,97;0;76331,97;5210,271963;-52,58;-0,000688359;-3,798037;-0,000728421;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;95779;MONDELEZ FRANCE SAS ;21;0;123035,31;0;0;0;0;0;0;38319,76;34899,38;95779;21;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;123501,26;0;123501,26;38470,64249;465,95;0,003787124;150,88249;0,003937459;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;95779;MONDELEZ FRANCE SAS ;24;0;200,12;0;395,42;0;0;0;0;6;6;95779;24;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;206,26;0;206,26;6,1878;6,14;0,030681591;0,1878;0,0313;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;95924;FERRERO FRANCE      ;1;0;1560206,6;0;54208321,76;0;0;0;0;568940,83;519397,87;95924;1;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;1589383,75;42939,7;1546444,05;564455,359;-13762,55;-0,008820979;-4485,470965;-0,007883897;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;95924;FERRERO FRANCE      ;2;0;2716631,73;0;27183936,42;0;0;0;0;919350,83;878601,34;95924;2;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;2717814,65;5360,83;2712453,82;917933,5191;-4177,91;-0,001537901;-1417,31092;-0,001541643;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;95924;FERRERO FRANCE      ;3;0;839358,44;0;10745066;0;0;0;0;287732,07;272791,5;95924;3;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;836449,2;0;836449,2;286734,7858;-2909,24;-0,003466028;-997,28424;-0,003466017;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;95924;FERRERO FRANCE      ;5;0;361837,34;0;2192700;0;0;0;0;81304,85;73235,88;95924;5;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;361799,96;0;361799,96;81296,45101;-37,38;-0,000103306;-8,398988;-0,000103302;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;95924;FERRERO FRANCE      ;6;0;1927359,2;0;13902138,79;0;0;0;0;395333,7;331329,98;95924;6;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;1949130,35;19387;1929743,35;395811,648;2384,15;0,001237003;477,947962;0,001208973;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;96083;NAIVE FOOD          ;1;0;70671,95;0;40950;0;0;0;0;2756,2;2049,47;96083;1;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;70305,63;-380,24;70685,87;2756,74893;13,92;0,000196966;0,54893;0,000199162;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;97123;SOURCES ALMA FACTURA;1;0;801537,83;0;5838754,74;0;0;0;0;274924,71;248954,89;97123;1;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;803292,01;-6077,93;809369,94;277610,3301;7832,11;0,009771354;2685,620114;0,009768566;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;97123;SOURCES ALMA FACTURA;2;0;1482562,14;0;7085627,26;0;0;0;0;213531,25;190848,04;97123;2;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;1470524,46;-17818,44;1488342,9;214365,3661;5780,76;0,003899169;834,11611;0,003906295;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;97123;SOURCES ALMA FACTURA;3;0;861905,01;0;6798938,19;0;0;0;0;245888,7;217445,84;97123;3;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;844971,59;-1764,65;846736,24;241517,0212;-15168,77;-0,01759912;-4371,678786;-0,017779096;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;97123;SOURCES ALMA FACTURA;15;0;30239,37;0;287071,41;0;0;0;0;3371,69;3220,5;97123;15;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;29865,79;-461,46;30327,25;3381,488375;87,88;0,002906145;9,798375;0,002906072;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;97581;BRASSERIE GOUDALE   ;3;0;1240720,46;0;8959032,42;0;0;0;0;437105,06;424697,86;97581;3;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;1243112,41;1670,17;1241442,24;437385,0532;721,78;0,000581743;279,993216;0,000640563;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;98000;CARAPELLI FIRENZE   ;1;0;629968,18;352653,22;3722573,08;0;0;0;0;206692,55;162559,96;98000;1;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;632159,69;-3853,63;636013,32;208675,9703;6045,14;0,009595945;1983,420292;0,009595993;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;98495;SA CACOLAC          ;2;0;255775,73;0;283374,27;0;0;0;0;53712,9;43481,86;98495;2;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;255774,56;3379,14;252395,42;53003,0382;-3380,31;-0,013215914;-709,8618;-0,013215853;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;98690;BARILLA FRANCE SAS  ;4;0;1552373,97;1476276;9296990,59;0;0;0;0;362479,33;320200,41;98690;4;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;1534398,13;3048,42;1531349,71;357570,1573;-21024,26;-0,013543296;-4909,172715;-0,013543318;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;98690;BARILLA FRANCE SAS  ;5;0;605927,97;816580,33;4195449,48;0;0;0;0;169296,28;152330,61;98690;5;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;607187,56;10871,13;596316,43;166610,8105;-9611,54;-0,015862513;-2685,469458;-0,015862543;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;98690;BARILLA FRANCE SAS  ;7;0;110378,37;114475,91;538805,63;0;0;0;0;26303,16;21457,31;98690;7;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;108960,64;138,55;108822,09;25932,30405;-1556,28;-0,014099502;-370,855953;-0,014099293;30/09/2022
CAP;144;C.S.F.              ;9209;ENT GR;98690;BARILLA FRANCE SAS  ;8;0;78762,19;85813,62;615710,09;0;0;0;0;23939,86;23939,86;98690;8;619;619;CESTAS EPI AB;EPI;9209;CESTAS ABF;NR;77609,2;609,02;77000,18;23410,87654;-1762,01;-0,022371267;-528,983459;-0,022096347;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;2129;SOURCE PAROT        ;4;0;27444,79;0;169404,33;0;0;0;0;6715,74;5617,96;2129;4;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;27475,72;47,92;27427,8;6711,58266;-16,99;-0,000619061;-4,15734;-0,000619044;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;3471;SWINKELS FAMILY     ;5;0;633772,65;1594677,85;3358331,82;0;0;0;0;128413,24;125244,38;3471;5;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;635277,76;-2553,56;637831,32;129310,5973;4058,67;0,006403984;897,357256;0,006988043;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;4252;DIFCOM              ;5;0;234641,5;913463,73;2792267,3;0;0;0;0;68743,91;61470,03;4252;5;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;226644,92;146,44;226498,48;66326,88498;-8143,02;-0,034704091;-2417,025018;-0,035159842;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;5897;VITAMONT            ;3;0;36505,78;0;166313,35;0;0;0;0;10174,18;8348,89;5897;3;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;36857,29;349,92;36507,37;10174,60402;1,59;4,36E-05;0,424019;4,17E-05;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;8318;PEPSICO FRANCE      ;1;0;741316,68;0;8130016,05;0;0;0;0;283168,2;272048,44;8318;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;746059,21;3692,58;742366,63;283567,144;1049,95;0,001416331;398,943962;0,001408859;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;8318;PEPSICO FRANCE      ;7;0;1460417,13;0;15504200,01;0;0;0;0;592897,45;578293,28;8318;7;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;1461882,75;4222,96;1457659,79;591776,4961;-2757,34;-0,00188805;-1120,953881;-0,001890637;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;8318;PEPSICO FRANCE      ;17;0;57160,73;0;1171784,81;0;0;0;0;12175,22;11889,4;8318;17;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;56299,98;249,39;56050,59;11938,77567;-1110,14;-0,019421375;-236,44433;-0,019420128;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;8318;PEPSICO FRANCE      ;20;0;1979604,19;0;18655025,7;0;0;0;0;793871,9;764177,84;8318;20;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;1978746,79;5030,44;1973716,35;791511,9763;-5887,84;-0,002974251;-2359,9237;-0,002972676;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;8318;PEPSICO FRANCE      ;26;0;35504,19;0;416939,52;0;0;0;0;9231,1;9053,58;8318;26;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;34975,22;253,84;34721,38;9027,5588;-782,81;-0,022048384;-203,5412;-0,022049507;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;8760;COCA COLA EUROPACIFI;42;0;14357543,58;16806253,26;114352208,9;0;0;0;0;4686955,34;4517536,33;8760;42;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;14497745,75;195518,9;14302226,85;4669307,848;-55316,73;-0,003852799;-17647,49189;-0,003765236;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;9164;SOURCES WATTWILLER  ;2;0;109024;0;268647,93;0;0;0;0;10475,42;7204,69;9164;2;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;109023,95;0;109023,95;10475,39483;-0,05;-4,59E-07;-0,025175;-2,40E-06;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;10981;MAISON DU WHISKY    ;1;0;145243,4;0;429406,18;0;0;0;0;13101,88;12375,66;10981;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;145243,39;114,79;145128,6;13091,31253;-114,8;-0,000790397;-10,567474;-0,000806562;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;12125;DANONE EAUX FRANCE  ;41;0;5850016,52;0;40573728,26;0;0;0;0;2123805,51;1898579,87;12125;41;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;5845256,01;9506,6;5835749,41;2118645,38;-14267,11;-0,002438815;-5160,130282;-0,002429662;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;13062;BIGOUD (EURL CIDRES);6;0;28686,73;0;180068,86;0;0;0;0;11828,32;10967,71;13062;6;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;27816,62;-767,36;28583,98;11785,76504;-102,75;-0,003581795;-42,554964;-0,003597718;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;13966;GEYER FRERES        ;1;0;339259,65;0;1229023,83;0;0;0;0;103440,26;89869,87;13966;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;333672,78;-5958,95;339631,73;103553,7145;372,08;0,001096741;113,454477;0,001096812;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;19127;ROUTIN              ;45;0;68299,08;0;70826,68;0;0;0;0;3005,16;3005,16;19127;45;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;68397,42;0,02;68397,4;3009,4856;98,32;0,001439551;4,3256;0,001439391;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;20021;MARS FRANCE         ;26;0;909088,86;332604,53;2318778,83;0;0;0;0;146138,95;109775,39;20021;26;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;904212,91;1131,01;903081,9;145169,7069;-6006,96;-0,006607671;-969,243074;-0,006632339;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;20972;GROUP BIERES SPECIAL;3;0;239627,22;0;2184707,12;0;0;0;0;78003,62;71773,31;20972;3;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;236859,85;1107,65;235752,2;76741,58028;-3875,02;-0,016171034;-1262,039722;-0,016179246;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;20972;GROUP BIERES SPECIAL;15;0;256969,8;0;307236,66;0;0;0;0;22202,19;19632,5;20972;15;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;254134,4;1644,62;252489,78;21815,11699;-4480,02;-0,017434033;-387,073008;-0,017434001;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;20972;GROUP BIERES SPECIAL;17;0;100984,33;228083,48;919804,21;0;0;0;0;21117,95;21117,95;20972;17;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;99927,59;15,02;99912,57;20893,46935;-1071,76;-0,010613132;-224,480655;-0,010629851;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;22838;PRESSADE            ;4;0;460277,67;0;3803946,19;0;0;0;0;201722,85;178708,97;22838;4;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;450219,04;-4600;454819,04;199344,6678;-5458,63;-0,011859428;-2378,182247;-0,011789355;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;25079;ORANGINA SCHWEPPES  ;2;0;4356136,05;3860916,52;28512005,76;0;0;0;0;1233230,49;1004533,35;25079;2;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;4301616,23;5727,97;4295888,26;1216156,524;-60247,79;-0,013830557;-17073,96566;-0,01384491;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;25079;ORANGINA SCHWEPPES  ;33;0;361225,44;173047,03;1780887,76;0;0;0;0;107140,13;87272,73;25079;33;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;347938,33;332,89;347605,44;103097,7204;-13620;-0,037704986;-4042,409612;-0,037730117;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;25079;ORANGINA SCHWEPPES  ;35;0;344081,5;432536,02;1135082,72;0;0;0;0;57170,85;39966,77;25079;35;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;342012,01;607,76;341404,25;56726,28721;-2677,25;-0,00778086;-444,562791;-0,00777604;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;27304;MONIN GEORGES       ;9;0;76478,24;0;54542,38;0;0;0;0;3498,8;439,66;27304;9;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;76520,38;37,04;76483,34;3499,04919;5,1;6,67E-05;0,24919;7,12E-05;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;29380;ECKES GRANINI FRANCE;1;0;1112714,45;804943,73;11779807,6;0;0;0;0;462811,51;423866,5;29380;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;1127371,31;25315,75;1102055,56;458327,4771;-10658,89;-0,009579178;-4484,032944;-0,009688681;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;29380;ECKES GRANINI FRANCE;2;0;1244,72;0;450740,32;0;0;0;0;419,47;387,11;29380;2;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;1265,54;6,6;1258,94;424,26278;14,22;0,011424256;4,79278;0,011425799;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;30809;PAGO FRANCE         ;1;0;415018,64;0;2231436,92;0;0;0;0;165942,96;143116,92;30809;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;409280,76;-898,57;410179,33;164000,1739;-4839,31;-0,011660464;-1942,786053;-0,011707553;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;30809;PAGO FRANCE         ;6;0;2225,67;0;338916,77;0;0;0;0;703,16;692,04;30809;6;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;2204,03;0;2204,03;696,399007;-21,64;-0,009722915;-6,760993;-0,009615156;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;38947;EAUX DE MONT ROUCOUS;2;0;535559,09;0;398157,46;0;0;0;0;32080;8783,18;38947;2;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;516626,48;3130,87;513495,61;30758,38704;-22063,48;-0,041197097;-1321,612961;-0,041197412;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;42863;HEINEKEN ENTREPRISE ;23;0;13356069,23;0;100963190,8;0;0;0;0;5542962,88;5142280,79;42863;23;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;13277439,17;-60911,17;13338350,34;5535479,884;-17718,89;-0,001326655;-7482,995653;-0,001349999;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;43522;VITAKRAFT           ;2;0;5589,83;0;2368061,3;0;0;0;0;1894,93;1447,74;43522;2;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;6289,9;0;6289,9;2141,97196;700,07;0,125239945;247,04196;0,130369966;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;49542;TERDIS              ;4;0;131831,31;0;383283,12;0;0;0;0;15819,75;13962,04;49542;4;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;131892,14;132,8;131759,34;15811,1208;-71,97;-0,000545925;-8,6292;-0,00054547;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;52335;ETHIQUABLE          ;3;0;-288,14;0;2250765;0;0;0;0;-63,39;-54,75;52335;3;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;0;0;0;0;288,14;-1;63,39;-1;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;55993;LA MARTINIQUAISE    ;26;0;11026,51;1433876,19;3959895,18;0;0;0;0;1669,2;1585,4;55993;26;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;11025,67;0;11025,67;1669,062159;-0,84;-7,62E-05;-0,1378415;-8,26E-05;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;61888;AB INBEV FRANCE     ;3;0;4623432,48;5752672,27;37564538,14;0;0;0;0;1491138,85;1331630,43;61888;3;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;4640963,14;14982,3;4625980,84;1491884,927;2548,36;0,000551184;746,077268;0,000500341;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;67475;NW MARKETING DISTRIB;1;0;7158514,51;0;72198496,24;0;0;0;0;2800196,13;2585440,69;67475;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;7141575,71;-15656,43;7157232,14;2799694,496;-1282,37;-0,000179139;-501,6337962;-0,000179142;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;68286;KRONENBOURG SAS     ;1;0;6915423,42;6458110,69;50515377,89;0;0;0;0;2394731,3;2256422,83;68286;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;6914877,97;-2063,75;6916941,72;2395312,935;1518,3;0,000219553;581,6352742;0,000242881;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;68466;FRUITS ET SAVEURS   ;1;0;39331,82;0;129943,2;0;0;0;0;7079,73;5506,46;68466;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;35046,46;-3508,04;38554,5;6939,81;-777,32;-0,019763133;-139,92;-0,019763466;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;74747;PERNOD RICARD FRANCE;1;0;6453,62;6732038,54;47983429,8;0;0;0;0;2694,6;2597,8;74747;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;6538,51;33,59;6504,92;2716,006911;51,3;0,007949027;21,406911;0,007944374;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;80235;RED BULL OFF PREMISE;1;0;1809769,14;1167320,96;12493904;0;0;0;0;548812,48;458324,03;80235;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;1809167,11;2284,97;1806882,14;547937,009;-2887;-0,001595231;-875,471045;-0,00159521;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;81621;SOLINEST            ;50;0;54325,3;0;280248,9;0;0;0;0;9152,82;6979,81;81621;50;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;53828,8;0;53828,8;9069,644878;-496,5;-0,009139388;-83,175122;-0,009087377;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;81695;INTERNATIONAL BEERS ;1;0;523982,96;0;4389563,38;0;0;0;0;148325,49;131558,04;81695;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;514376,99;-4224,82;518601,81;146705,1179;-5381,15;-0,010269704;-1620,372074;-0,010924434;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;82832;TEISSEIRE FRANCE SAS;1;0;1723067,32;552744,97;10110887,61;0;0;0;0;630424,16;578732,14;82832;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;1732751,7;12390,26;1720361,44;629431,2615;-2705,88;-0,001570386;-992,898471;-0,001574969;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;85835;BIERES DE CHIMAY FR ;1;0;99434,7;0;1335751,93;0;0;0;0;34481,51;31896,22;85835;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;99034,9;7769,35;91265,55;31637,78255;-8169,15;-0,082155927;-2843,72745;-0,082471082;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;87157;ASAHI FRANCE        ;1;0;4035,04;0;245000;0;0;0;0;1694,72;1694,72;87157;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;3446,87;0;3446,87;1447,6854;-588,17;-0,145765593;-247,0346;-0,145767206;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;89337;ECLOR BOISSONS      ;1;0;49606,07;0;437982,68;0;0;0;0;13958,84;12470,66;89337;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;43903,63;-65,22;43968,85;12412,28072;-5637,22;-0,113639722;-1546,559275;-0,110794255;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;89337;ECLOR BOISSONS      ;7;0;60206,63;0;681753,22;0;0;0;0;17833,05;16026,87;89337;7;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;60076,45;-38,89;60115,34;17805,38154;-91,29;-0,001516278;-27,668456;-0,001551527;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;89402;DUHCO FRANCE SA     ;1;0;417837,43;0;4119438,65;0;0;0;0;133444,6;122580,83;89402;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;421091,18;-755,12;421846,3;134684,3309;4008,87;0,00959433;1239,730861;0,009290229;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;89459;OGEU DISTRIBUTION   ;1;0;364335,85;0;1843896,78;0;0;0;0;112798,37;90938,21;89459;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;358059,31;329,87;357729,44;110753,0346;-6606,41;-0,018132748;-2045,335376;-0,018132668;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;95011;ANTESITE NOIROT SAS ;1;0;82393,45;0;141410,58;0;0;0;0;31740,78;26797,16;95011;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;82847,81;469,98;82377,83;31734,73151;-15,62;-0,000189578;-6,048489;-0,000190559;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;97123;SOURCES ALMA FACTURA;1;0;1116304,14;0;5838754,74;0;0;0;0;382868,9;346700,65;97123;1;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;1125327,76;-5739,5;1131067,26;387933,1115;14763,12;0,013224998;5064,211452;0,013227012;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;97123;SOURCES ALMA FACTURA;2;0;1905454,33;0;7085627,26;0;0;0;0;274313,29;245159,85;97123;2;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;1901571,54;-14689,15;1916260,69;275872,537;10806,36;0,005671277;1559,247047;0,005684183;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;97123;SOURCES ALMA FACTURA;3;0;1215115,84;0;6798938,19;0;0;0;0;347592,91;307494,08;97123;3;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;1210964,23;-4162,49;1215126,72;347596,0174;10,88;8,95E-06;3,1073774;8,94E-06;30/09/2022
CAP;144;C.S.F.              ;9590;ENT GR;97123;SOURCES ALMA FACTURA;15;0;31357,68;0;287071,41;0;0;0;0;3496,38;3339,58;97123;15;184;184;MIRAMAS -BRASS;LIQU;9590;BRASSERIE;NR;31195,07;7,99;31187,08;3477,35942;-170,6;-0,005440454;-19,02058;-0,005440078;30/09/2022
